9576,IDEA,Bihar and Jharkhand Telecom Circle.,8
9577,AIRCEL,Assam Telecom Circle.,1
9578,AIRCEL,Tamil Nadu Telecom Circle.,1
9579,Videocon Mobile Services,Maharashtra Telecom Circle.,5
9580,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
9581,Vodafone,Andhra Pradesh Telecom Circle.,22
9582,Vodafone,Delhi Metro Telecom Circle.,22
9583,Vodafone,Odisha Telecom Circle.,22
9584,Vodafone,Madhya Pradesh and Chhattisgarh Telecom Circle.,22
9585,Vodafone,Tamil Nadu Telecom Circle.,22
9586,Vodafone,Gujarat Telecom Circle.,22
9587,Vodafone,Rajasthan Telecom Circle.,22
9588,Etisalat India,Mumbai Metro Telecom Circle.,7
9589,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9590,Reliance Mobile GSM,Karnataka Telecom Circle.,13
9591,Bharti Airtel,Karnataka Telecom Circle.,2
9592,IDEA,Punjab Telecom Circle.,8
9593,Vodafone,West Bengal Telecom Circle.,22
9594,IDEA,Mumbai Metro Telecom Circle.,8
9595,Reliance Mobile GSM,Maharashtra Telecom Circle.,13
9596,Bharti Airtel,Jammu and Kashmir Telecom Circle.,2
9597,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9598,IDEA,Uttar Pradesh (East) Telecom Circle.,8
9599,Etisalat India,Delhi Metro Telecom Circle.,7
9600,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9601,Bharti Airtel,Gujarat Telecom Circle.,2
9602,Bharti Airtel,Rajasthan Telecom Circle.,2
9603,IDEA,Andhra Pradesh Telecom Circle.,8
9604,IDEA,Maharashtra Telecom Circle.,8
9605,IDEA,Kerala Telecom Circle.,8
9606,Reliance Mobile CDMA,North East India Telecom Circle.,12
9607,Reliance Mobile CDMA,Assam Telecom Circle.,12
9608,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
9609,Vodafone,West Bengal Telecom Circle.,22
9610,Vodafone,Rajasthan Telecom Circle.,22
9611,Bharti Airtel,Karnataka Telecom Circle.,2
9612,Bharti Airtel,North East India Telecom Circle.,2
9613,AIRCEL,Assam Telecom Circle.,1
9614,AIRCEL,West Bengal Telecom Circle.,1
9615,AIRCEL,North East India Telecom Circle.,1
9616,IDEA,Uttar Pradesh (East) Telecom Circle.,8
9617,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9618,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9619,Vodafone,Mumbai Metro Telecom Circle.,22
9620,Vodafone,Karnataka Telecom Circle.,22
9621,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9622,Bharti Airtel,Jammu and Kashmir Telecom Circle.,2
9623,IDEA,Maharashtra Telecom Circle.,8
9624,IDEA,Gujarat Telecom Circle.,8
9625,Reliance Mobile GSM,Himachal Pradesh Telecom Circle.,13
9626,Vodafone,Tamil Nadu Telecom Circle.,22
9627,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9628,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9629,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9630,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9631,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9632,Bharti Airtel,Karnataka Telecom Circle.,2
9633,Bharti Airtel,Kerala Telecom Circle.,2
9634,Bharti Airtel,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,2
9635,Bharti Airtel,West Bengal Telecom Circle.,2
9636,Bharti Airtel,Rajasthan Telecom Circle.,2
9637,Vodafone,Maharashtra Telecom Circle.,22
9638,Vodafone,Gujarat Telecom Circle.,22
9639,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
9640,IDEA,Andhra Pradesh Telecom Circle.,8
9641,Reliance Mobile GSM,West Bengal Telecom Circle.,13
9642,Vodafone,Andhra Pradesh Telecom Circle.,22
9643,Uninor,Bihar and Jharkhand Telecom Circle.,19
9644,Uninor,Madhya Pradesh and Chhattisgarh Telecom Circle.,19
9645,Vodafone,Kerala Telecom Circle.,22
9646,Vodafone,Punjab Telecom Circle.,22
9647,Vodafone,West Bengal Telecom Circle.,22
9648,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9649,Vodafone,Rajasthan Telecom Circle.,22
9650,Bharti Airtel,Delhi Metro Telecom Circle.,2
9651,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9652,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9653,Videocon,Punjab Telecom Circle.,23
9654,Vodafone,Delhi Metro Telecom Circle.,22
9655,Vodafone,Tamil Nadu Telecom Circle.,22
9656,IDEA,Kerala Telecom Circle.,8
9657,IDEA,Maharashtra Telecom Circle.,8
9658,AIRCEL,Odisha Telecom Circle.,1
9659,AIRCEL,Tamil Nadu Telecom Circle.,1
9660,Bharti Airtel,Rajasthan Telecom Circle.,2
9661,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9662,Bharti Airtel,Gujarat Telecom Circle.,2
9663,Bharti Airtel,Karnataka Telecom Circle.,2
9664,Loop Mobile,Mumbai Metro Telecom Circle.,9
9665,Bharti Airtel,Maharashtra Telecom Circle.,2
9666,IDEA,Andhra Pradesh Telecom Circle.,8
9667,MTS India,Rajasthan Telecom Circle.,10
9668,Bharti Airtel,Odisha Telecom Circle.,2
9669,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9670,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9671,Vodafone,Haryana Telecom Circle.,22
9672,Vodafone,Rajasthan Telecom Circle.,22
9673,Vodafone,Maharashtra Telecom Circle.,22
9674,Vodafone,Kolkata Metro Telecom Circle.,22
9675,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9676,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9677,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9678,Bharti Airtel,Assam Telecom Circle.,2
9679,Bharti Airtel,West Bengal Telecom Circle.,2
9680,Bharti Airtel,Rajasthan Telecom Circle.,2
9681,Reliance Mobile GSM,Kolkata Metro Telecom Circle.,13
9682,BSNL - CellOne CDMA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,3
9683,BSNL - CellOne CDMA,Haryana Telecom Circle.,3
9684,BSNL - CellOne CDMA,Maharashtra Telecom Circle.,3
9685,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9686,Bharti Airtel,Karnataka Telecom Circle.,2
9687,Vodafone,Gujarat Telecom Circle.,22
9688,AIRCEL,Tamil Nadu Telecom Circle.,1
9689,IDEA,Maharashtra Telecom Circle.,8
9690,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
9691,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
9692,Reliance Mobile GSM,Odisha Telecom Circle.,13
9693,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
9694,IDEA,Rajasthan Telecom Circle.,8
9695,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9696,Reliance Mobile GSM,Uttar Pradesh (East) Telecom Circle.,13
9697,AIRCEL,Jammu and Kashmir Telecom Circle.,1
9698,AIRCEL,Tamil Nadu Telecom Circle.,1
9699,Reliance Mobile GSM,Mumbai Metro Telecom Circle.,13
9700,AIRCEL,Andhra Pradesh Telecom Circle.,1
9701,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9702,IDEA,Mumbai Metro Telecom Circle.,8
9703,Vodafone,Andhra Pradesh Telecom Circle.,22
9704,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9705,IDEA,Andhra Pradesh Telecom Circle.,8
9706,Vodafone,Assam Telecom Circle.,22
9707,Reliance Mobile GSM,Assam Telecom Circle.,13
9708,IDEA,Bihar and Jharkhand Telecom Circle.,8
9709,Vodafone,Bihar and Jharkhand Telecom Circle.,22
9710,AIRCEL,Chennai Metro Telecom Circle.,1
9711,Vodafone,Delhi Metro Telecom Circle.,22
9712,Vodafone,Gujarat Telecom Circle.,22
9713,Vodafone,Madhya Pradesh and Chhattisgarh Telecom Circle.,22
9714,IDEA,Gujarat Telecom Circle.,8
9715,AIRCEL,Tamil Nadu Telecom Circle.,1
9716,AIRCEL,Delhi Metro Telecom Circle.,1
9717,Bharti Airtel,Delhi Metro Telecom Circle.,2
9718,IDEA,Delhi Metro Telecom Circle.,8
9719,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9720,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9721,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9722,AIRCEL,Gujarat Telecom Circle.,1
9723,IDEA,Gujarat Telecom Circle.,8
9724,Bharti Airtel,Gujarat Telecom Circle.,2
9725,Bharti Airtel,Gujarat Telecom Circle.,2
9726,Vodafone,Gujarat Telecom Circle.,22
9727,Vodafone,Gujarat Telecom Circle.,22
9728,IDEA,Haryana Telecom Circle.,8
9729,Bharti Airtel,Haryana Telecom Circle.,2
9730,Bharti Airtel,Maharashtra Telecom Circle.,2
9731,Bharti Airtel,Karnataka Telecom Circle.,2
9732,Vodafone,West Bengal Telecom Circle.,22
9733,Vodafone,West Bengal Telecom Circle.,22
9734,Vodafone,West Bengal Telecom Circle.,22
9735,Vodafone,West Bengal Telecom Circle.,22
9736,Vodafone,Himachal Pradesh Telecom Circle.,22
9737,IDEA,Gujarat Telecom Circle.,8
9738,AIRCEL,Karnataka Telecom Circle.,1
9739,Vodafone,Karnataka Telecom Circle.,22
9740,Bharti Airtel,Karnataka Telecom Circle.,2
9741,Bharti Airtel,Karnataka Telecom Circle.,2
9742,Vodafone,Karnataka Telecom Circle.,22
9743,IDEA,Karnataka Telecom Circle.,8
9744,IDEA,Kerala Telecom Circle.,8
9745,Vodafone,Kerala Telecom Circle.,22
9746,Bharti Airtel,Kerala Telecom Circle.,2
9747,IDEA,Kerala Telecom Circle.,8
9748,Bharti Airtel,Kolkata Metro Telecom Circle.,2
9749,Reliance Mobile GSM,West Bengal Telecom Circle.,13
9750,AIRCEL,Tamil Nadu Telecom Circle.,1
9751,Vodafone,Tamil Nadu Telecom Circle.,22
9752,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9753,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9754,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9755,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9756,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
9757,MTNL - DOLPHIN,Mumbai Metro Telecom Circle.,6
9758,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9759,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9760,Bharti Airtel,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,2
9761,Vodafone,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,22
9762,AIRCEL,Maharashtra Telecom Circle.,1
9763,IDEA,Maharashtra Telecom Circle.,8
9764,Vodafone,Maharashtra Telecom Circle.,22
9765,Vodafone,Maharashtra Telecom Circle.,22
9766,Bharti Airtel,Maharashtra Telecom Circle.,2
9767,IDEA,Maharashtra Telecom Circle.,8
9768,AIRCEL,Mumbai Metro Telecom Circle.,1
9769,Vodafone,Mumbai Metro Telecom Circle.,22
9770,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
9771,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9772,Vodafone,Rajasthan Telecom Circle.,22
9773,Loop Mobile,Mumbai Metro Telecom Circle.,9
9774,Vodafone,North East India Telecom Circle.,22
9775,Vodafone,West Bengal Telecom Circle.,22
9776,Vodafone,Odisha Telecom Circle.,22
9777,Bharti Airtel,Odisha Telecom Circle.,2
9778,Reliance Mobile GSM,Odisha Telecom Circle.,13
9779,Bharti Airtel,Punjab Telecom Circle.,2
9780,Vodafone,Punjab Telecom Circle.,22
9781,IDEA,Punjab Telecom Circle.,8
9782,AIRCEL,Rajasthan Telecom Circle.,1
9783,Vodafone,Rajasthan Telecom Circle.,22
9784,Bharti Airtel,Rajasthan Telecom Circle.,2
9785,IDEA,Rajasthan Telecom Circle.,8
9786,Vodafone,Tamil Nadu Telecom Circle.,22
9787,Vodafone,Tamil Nadu Telecom Circle.,22
9788,AIRCEL,Tamil Nadu Telecom Circle.,1
9789,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9790,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9791,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9792,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9793,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9794,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9795,IDEA,Uttar Pradesh (East) Telecom Circle.,8
9796,Bharti Airtel,Jammu and Kashmir Telecom Circle.,2
9797,Bharti Airtel,Jammu and Kashmir Telecom Circle.,2
9798,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
9799,Bharti Airtel,Rajasthan Telecom Circle.,2
9800,Bharti Airtel,West Bengal Telecom Circle.,2
9801,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9802,AIRCEL,Haryana Telecom Circle.,1
9803,AIRCEL,Punjab Telecom Circle.,1
9804,AIRCEL,Kolkata Metro Telecom Circle.,1
9805,Bharti Airtel,Himachal Pradesh Telecom Circle.,2
9806,AIRCEL,Madhya Pradesh and Chhattisgarh Telecom Circle.,1
9807,AIRCEL,Uttar Pradesh (East) Telecom Circle.,1
9808,Videocon Mobile Services,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,5
9809,AIRCEL,Kerala Telecom Circle.,1
9810,Bharti Airtel,Delhi Metro Telecom Circle.,2
9811,Vodafone,Delhi Metro Telecom Circle.,22
9812,IDEA,Haryana Telecom Circle.,8
9813,Vodafone,Haryana Telecom Circle.,22
9814,IDEA,Punjab Telecom Circle.,8
9815,Bharti Airtel,Punjab Telecom Circle.,2
9816,Bharti Airtel,Himachal Pradesh Telecom Circle.,2
9817,Reliance Mobile GSM,Himachal Pradesh Telecom Circle.,13
9818,Bharti Airtel,Delhi Metro Telecom Circle.,2
9819,Vodafone,Mumbai Metro Telecom Circle.,22
9820,Vodafone,Mumbai Metro Telecom Circle.,22
9821,Loop Mobile,Mumbai Metro Telecom Circle.,9
9822,IDEA,Maharashtra Telecom Circle.,8
9823,Vodafone,Maharashtra Telecom Circle.,22
9824,IDEA,Gujarat Telecom Circle.,8
9825,Vodafone,Gujarat Telecom Circle.,22
9826,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9827,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
9828,Vodafone,Rajasthan Telecom Circle.,22
9829,Bharti Airtel,Rajasthan Telecom Circle.,2
9830,Vodafone,Kolkata Metro Telecom Circle.,22
9831,Bharti Airtel,Kolkata Metro Telecom Circle.,2
9832,Reliance Mobile GSM,West Bengal Telecom Circle.,13
9833,Vodafone,Mumbai Metro Telecom Circle.,22
9834,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9835,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
9836,Vodafone,Kolkata Metro Telecom Circle.,22
9837,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
9838,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9839,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9840,Bharti Airtel,Chennai Metro Telecom Circle.,2
9841,AIRCEL,Chennai Metro Telecom Circle.,1
9842,AIRCEL,Tamil Nadu Telecom Circle.,1
9843,Vodafone,Tamil Nadu Telecom Circle.,22
9844,IDEA,Karnataka Telecom Circle.,8
9845,Bharti Airtel,Karnataka Telecom Circle.,2
9846,Vodafone,Kerala Telecom Circle.,22
9847,IDEA,Kerala Telecom Circle.,8
9848,IDEA,Andhra Pradesh Telecom Circle.,8
9849,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9850,IDEA,Maharashtra Telecom Circle.,8
9851,AIRCEL,West Bengal Telecom Circle.,1
9852,AIRCEL,Bihar and Jharkhand Telecom Circle.,1
9853,AIRCEL,Odisha Telecom Circle.,1
9854,AIRCEL,Assam Telecom Circle.,1
9855,IDEA,Punjab Telecom Circle.,8
9856,AIRCEL,North East India Telecom Circle.,1
9857,Videocon Mobile Services,Himachal Pradesh Telecom Circle.,5
9858,AIRCEL,Jammu and Kashmir Telecom Circle.,1
9859,AIRCEL,Assam Telecom Circle.,1
9860,Bharti Airtel,Maharashtra Telecom Circle.,2
9861,Reliance Mobile GSM,Odisha Telecom Circle.,13
9862,Bharti Airtel,North East India Telecom Circle.,2
9863,Reliance Mobile GSM,North East India Telecom Circle.,13
9864,Reliance Mobile GSM,Assam Telecom Circle.,13
9865,AIRCEL,Tamil Nadu Telecom Circle.,1
9866,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9867,Bharti Airtel,Mumbai Metro Telecom Circle.,2
9868,MTNL - DOLPHIN,Delhi Metro Telecom Circle.,6
9869,MTNL - DOLPHIN,Mumbai Metro Telecom Circle.,6
9870,Loop Mobile,Mumbai Metro Telecom Circle.,9
9871,Bharti Airtel,Delhi Metro Telecom Circle.,2
9872,Bharti Airtel,Punjab Telecom Circle.,2
9873,Vodafone,Delhi Metro Telecom Circle.,22
9874,Vodafone,Kolkata Metro Telecom Circle.,22
9875,MTS India,Rajasthan Telecom Circle.,10
9876,Bharti Airtel,Punjab Telecom Circle.,2
9877,PING CDMA,Punjab Telecom Circle.,11
9878,Bharti Airtel,Punjab Telecom Circle.,2
9879,Vodafone,Gujarat Telecom Circle.,22
9880,Bharti Airtel,Karnataka Telecom Circle.,2
9881,IDEA,Maharashtra Telecom Circle.,8
9882,IDEA,Himachal Pradesh Telecom Circle.,8
9883,Reliance Mobile GSM,Kolkata Metro Telecom Circle.,13
9884,Vodafone,Chennai Metro Telecom Circle.,22
9885,Vodafone,Andhra Pradesh Telecom Circle.,22
9886,Vodafone,Karnataka Telecom Circle.,22
9887,IDEA,Rajasthan Telecom Circle.,8
9888,Vodafone,Punjab Telecom Circle.,22
9889,IDEA,Uttar Pradesh (East) Telecom Circle.,8
9890,Bharti Airtel,Maharashtra Telecom Circle.,2
9891,IDEA,Delhi Metro Telecom Circle.,8
9892,Bharti Airtel,Mumbai Metro Telecom Circle.,2
9893,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9894,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9895,Bharti Airtel,Kerala Telecom Circle.,2
9896,Bharti Airtel,Haryana Telecom Circle.,2
9897,Bharti Airtel,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,2
9898,Bharti Airtel,Gujarat Telecom Circle.,2
9899,Vodafone,Delhi Metro Telecom Circle.,22
9900,Bharti Airtel,Karnataka Telecom Circle.,2
9901,Bharti Airtel,Karnataka Telecom Circle.,2
9902,Bharti Airtel,Karnataka Telecom Circle.,2
9903,Bharti Airtel,Kolkata Metro Telecom Circle.,2
9904,IDEA,Gujarat Telecom Circle.,8
9905,Reliance Mobile GSM,Bihar and Jharkhand Telecom Circle.,13
9906,Bharti Airtel,Jammu and Kashmir Telecom Circle.,2
9907,Reliance Mobile GSM,Madhya Pradesh and Chhattisgarh Telecom Circle.,13
9908,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9909,Vodafone,Gujarat Telecom Circle.,22
9910,Bharti Airtel,Delhi Metro Telecom Circle.,2
9911,IDEA,Delhi Metro Telecom Circle.,8
9912,IDEA,Andhra Pradesh Telecom Circle.,8
9913,Vodafone,Gujarat Telecom Circle.,22
9914,IDEA,Punjab Telecom Circle.,8
9915,Bharti Airtel,Punjab Telecom Circle.,2
9916,Vodafone,Karnataka Telecom Circle.,22
9917,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
9918,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9919,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9920,Vodafone,Mumbai Metro Telecom Circle.,22
9921,IDEA,Maharashtra Telecom Circle.,8
9922,IDEA,Maharashtra Telecom Circle.,8
9923,Vodafone,Maharashtra Telecom Circle.,22
9924,IDEA,Gujarat Telecom Circle.,8
9925,Vodafone,Gujarat Telecom Circle.,22
9926,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9927,IDEA,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,8
9928,Bharti Airtel,Rajasthan Telecom Circle.,2
9929,Bharti Airtel,Rajasthan Telecom Circle.,2
9930,Vodafone,Mumbai Metro Telecom Circle.,22
9931,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9932,Bharti Airtel,West Bengal Telecom Circle.,2
9933,Bharti Airtel,West Bengal Telecom Circle.,2
9934,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9935,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9936,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9937,Bharti Airtel,Odisha Telecom Circle.,2
9938,Bharti Airtel,Odisha Telecom Circle.,2
9939,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9940,Bharti Airtel,Chennai Metro Telecom Circle.,2
9941,AIRCEL,Chennai Metro Telecom Circle.,1
9942,AIRCEL,Tamil Nadu Telecom Circle.,1
9943,Vodafone,Tamil Nadu Telecom Circle.,22
9944,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9945,Bharti Airtel,Karnataka Telecom Circle.,2
9946,Vodafone,Kerala Telecom Circle.,22
9947,IDEA,Kerala Telecom Circle.,8
9948,IDEA,Andhra Pradesh Telecom Circle.,8
9949,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9950,Bharti Airtel,Rajasthan Telecom Circle.,2
9951,IDEA,Andhra Pradesh Telecom Circle.,8
9952,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9953,Vodafone,Delhi Metro Telecom Circle.,22
9954,Bharti Airtel,Assam Telecom Circle.,2
9955,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9956,Bharti Airtel,Uttar Pradesh (East) Telecom Circle.,2
9957,Bharti Airtel,Assam Telecom Circle.,2
9958,Bharti Airtel,Delhi Metro Telecom Circle.,2
9959,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9960,Bharti Airtel,Maharashtra Telecom Circle.,2
9961,IDEA,Kerala Telecom Circle.,8
9962,Vodafone,Chennai Metro Telecom Circle.,22
9963,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9964,IDEA,Karnataka Telecom Circle.,8
9965,AIRCEL,Tamil Nadu Telecom Circle.,1
9966,Vodafone,Andhra Pradesh Telecom Circle.,22
9967,Bharti Airtel,Mumbai Metro Telecom Circle.,2
9968,MTNL - DOLPHIN,Delhi Metro Telecom Circle.,6
9969,MTNL - DOLPHIN,Mumbai Metro Telecom Circle.,6
9970,Bharti Airtel,Maharashtra Telecom Circle.,2
9971,Bharti Airtel,Delhi Metro Telecom Circle.,2
9972,Bharti Airtel,Karnataka Telecom Circle.,2
9973,Bharti Airtel,Bihar and Jharkhand Telecom Circle.,2
9974,Bharti Airtel,Gujarat Telecom Circle.,2
9975,Bharti Airtel,Maharashtra Telecom Circle.,2
9976,AIRCEL,Tamil Nadu Telecom Circle.,1
9977,IDEA,Madhya Pradesh and Chhattisgarh Telecom Circle.,8
9978,Vodafone,Gujarat Telecom Circle.,22
9979,Vodafone,Gujarat Telecom Circle.,22
9980,Bharti Airtel,Karnataka Telecom Circle.,2
9981,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9982,Vodafone,Rajasthan Telecom Circle.,22
9983,Vodafone,Rajasthan Telecom Circle.,22
9984,Vodafone,Uttar Pradesh (East) Telecom Circle.,22
9985,Vodafone,Andhra Pradesh Telecom Circle.,22
9986,Vodafone,Karnataka Telecom Circle.,22
9987,Bharti Airtel,Mumbai Metro Telecom Circle.,2
9988,Vodafone,Punjab Telecom Circle.,22
9989,Bharti Airtel,Andhra Pradesh Telecom Circle.,2
9990,IDEA,Delhi Metro Telecom Circle.,8
9991,Vodafone,Haryana Telecom Circle.,22
9992,IDEA,Haryana Telecom Circle.,8
9993,Bharti Airtel,Madhya Pradesh and Chhattisgarh Telecom Circle.,2
9994,Bharti Airtel,Tamil Nadu Telecom Circle.,2
9995,Bharti Airtel,Kerala Telecom Circle.,2
9996,Bharti Airtel,Haryana Telecom Circle.,2
9997,Bharti Airtel,Uttar Pradesh (West) and Uttarakhand Telecom Circle.,2
9998,Bharti Airtel,Gujarat Telecom Circle.,2
9999,Vodafone,Delhi Metro Telecom Circle.,22
